name,sections,max enrolment,bold info,req,year,term
Hum105A,01,,,advanced hum,15,WI
Hum114B,01,,,advanced hum,15,WI
Mu 138,01,20,maximum enrollment: 20 students,advanced hum,15,WI
Pl 090B,01,,,advanced hum,15,WI
En 104,01,15,Maximum Enrollment: 15 students,advanced hum,15,SP
En 118,01,25,maximum enrollment: 25 students,advanced hum,15,SP
En 128,01,20,open by lottery only; see link on the REGIS home page to enter by  February 24th //maximum enrollment: 20 students,advanced hum,15,SP
En 182,01,20,maximum enrollment: 20 students,advanced hum,15,SP
En 186,01,20,maximum enrollment: 20 students,advanced hum,15,SP
H  108B,01,25,maximum enrollment: 25 students,advanced hum,15,SP
Law/PS/H 148B,01,30,Law/PS/H 148a is a prerequisite // maximum enrollment: 30  students,advanced hum,15,SP
HPS/H 152,01,10,maximum enrollment: 10 students // class will meet in Baxter 128  on April 28th,advanced hum,15,SP
HPS/H 160A,01,15,maximum enrollment: 15 students,advanced hum,15,SP
HPS/H 162,01,15,maximum enrollment: 15 students,advanced hum,15,SP
HPS/H 167,01,15,maximum enrollment: 15 students,advanced hum,15,SP
HPS/H 196,01,15,maximum enrollment: 15 students,advanced hum,15,SP
HPS103,01,,,advanced hum,15,SP
HPS/Pl 125,01,15,maximum enrollment: 15 students,advanced hum,15,SP
HPS/Pl 136,01,15,open by lottery only; see link on the REGIS home page to enter by  February 24th // maximum enrollment: 15 students,advanced hum,15,SP
Pl/HPS 183,02,20,maximum enrollment: 20 students in section 1 // section 2 cancelled,advanced hum,15,SP
Hum/H 003A,01,15,Attendance at the first class is required. // Maximum enrollment: 15  students,frosh hum,15,SP
Hum/H 003B,02,30,Attendance at the first class is required. // Maximum enrollment: 15  students per section // section 1 grades only // section 2 cancelled,frosh hum,15,SP
Hum/H 003C,01,15,Attendance at the first class is required.  // Maximum enrollment: 15 students,frosh hum,15,SP
Hum/H 004B,01,15,Attendance at the first class is required. // Maximum Enrollment: 15  students,frosh hum,15,SP
Hum/En 006,02,30,Attendance at the first class is required.// Maximum enrollment: 15  students per section // section 1 grades only,frosh hum,15,SP
Hum/En 007,02,15,Attendance at first class is required.//Maximum enrollment: 15  students // Section 1 cancelled,frosh hum,15,SP
Hum/Pl 008,02,30,Attendance at the first class is required. // Maximum enrollment: 15  students per section. // Section 2 will meet in 127 Baxter on April  28th,frosh hum,15,SP
Hum/Pl 009,01,15,Attendance at the first class is required. // Maximum enrollment: 15  students,frosh hum,15,SP
Hum/H/HPS 010,01,15,Attendance at the first class is required.  // Maximum enrollment: 15 students,frosh hum,15,SP
Hum114C,01,,,advanced hum,15,SP
L/Hum 152A,01,,,advanced hum,15,SP
Hum174,01,,,advanced hum,15,SP
Mu 139,01,20,maximum enrollment: 20 students,advanced hum,15,SP
Pl 090B,01,,,advanced hum,15,SP
En 108,01,17,maximum enrollment: 17 students,advanced hum,16,FA
En 113A,01,18,maximum enrollment: 18 students,advanced hum,16,FA
En 119,01,20,maximum enrollment: 20 students,advanced hum,16,FA
En 123,01,18,maximum enrollment: 18 students,advanced hum,16,FA
En/F 160A,01,20,open by lottery only; see link on the REGIS home page to enter by  May 18th // maximum enrollment: 20 students,advanced hum,16,FA
H  109,01,25,maximum enrollment: 25 students,advanced hum,16,FA
H  128,01,17,maximum enrollment: 17 students,advanced hum,16,FA
H  138,01,15,maximum enrollment: 15 students,advanced hum,16,FA
HPS103,01,,,advanced hum,16,FA
HPS/Pl 120,01,18,maximum enrollment: 18 students,advanced hum,16,FA
HPS/Pl 122,01,18,maximum enrollment: 18 students,advanced hum,16,FA
Pl/HPS 183,01,17,open by lottery only; see link on the REGIS home page to enter by  May 18th // maximum enrollment: 17 students,advanced hum,16,FA
Hum/H 001,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start // Frosh Hum course,frosh hum,16,FA
Hum/H 005,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start //  Frosh Hum course,frosh hum,16,FA
Hum/H 010,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start //  Frosh Hum course,frosh hum,16,FA
Hum/En 020,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start //  Frosh Hum course,frosh hum,16,FA
Hum/En 023,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start //  Frosh Hum course,frosh hum,16,FA
Hum/En 025,01,17,attendance at first class is required // maximum enrollment: 17  students // class closed to continuing students until term start //  Frosh Hum course,frosh hum,16,FA
Hum/En 026,01,17,attendance at first class is required // maximum enrollment: 17  students // class closed to continuing students until term start //  Frosh Hum course,frosh hum,16,FA
Hum/Pl 040,02,34,attendance at first class is required // maximum enrollment: 17  students per section // class closed to continuing students until term start // Frosh Hum course,frosh hum,16,FA
Hum/Pl 043,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start //  Frosh Hum course,frosh hum,16,FA
Hum114A,01,,,advanced hum,16,FA
Mu 140,01,20,maximum enrollment: 20 students,advanced hum,16,FA
En 110,01,15,maximum enrollment: 15 students,advanced hum,16,WI
En 126,01,18,open by lottery only // see REGIS Home page to enter lottery by Nov  16th // maximum enrollment: 18 students,advanced hum,16,WI
En/H 197,01,20,maximum enrollment: 20 students // Letter grades only // Class  meets TR 2:30 - 4pm in 128 Baxter,advanced hum,16,WI
H  119,01,15,maximum enrollment: 15 students,advanced hum,16,WI
H  127,01,15,maximum enrollment: 15 students,advanced hum,16,WI
H  135,01,15,maximum enrollment: 15 students,advanced hum,16,WI
H  137,01,15,maximum enrollment: 15 students,advanced hum,16,WI
Law/PS/H 148A,01,30,Maximum enrollment: 30 students //  Writing Intensive Course,advanced hum,16,WI
HPS/H 166,01,15,maximum enrollment: 15 students,advanced hum,16,WI
HPS/H 168,01,15,maximum enrollment: 15 students,advanced hum,16,WI
HPS/H 169,01,15,maximum enrollment: 15 students // first class on January 10th,advanced hum,16,WI
H/HPS 185,01,15,maximum enrollment: 15 students,advanced hum,16,WI
HPS103,01,,,advanced hum,16,WI
HPS/Pl 130,01,15,maximum enrollment: 15 students,advanced hum,16,WI
HPS/Pl 136,01,[],open by lottery only // see REGIS home page to enter lottery by Nov  16th // maximum enrollment : 15 students,advanced hum,16,WI
Pl/HPS 183,01,15,maximum enrollment: 15 students,advanced hum,16,WI
Hum/H 008A,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,16,WI
Hum/H 009B,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,16,WI
Hum/H 010,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,16,WI
Hum/H 015,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,16,WI
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,16,WI
Hum/En 021,01,18,Attendance at the first class meeting is required. // maximum  enrollment: 18 students,frosh hum,16,WI
Hum/En 022,02,36,Attendance at the first class meeting is required. // maximum  enrollment: 18 students per section,frosh hum,16,WI
Hum/En 030,01,18,Attendance at the first class meeting is required. // maximum  enrollment: 18 students,frosh hum,16,WI
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,16,WI
Hum/Pl 042,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,16,WI
Hum105B,01,,,advanced hum,16,WI
Hum114B,01,,,advanced hum,16,WI
Mu 138,01,20,maximum enrollment: 20 students,advanced hum,16,WI
En 107,01,15,maximum enrollment: 15 students,advanced hum,16,SP
En 122,01,18,maximum enrollment: 18 students,advanced hum,16,SP
En 135,01,15,maximum enrollment: 15 students // class will meet in BI 115 on  Thursday 4/6 and Thursday 5/4,advanced hum,16,SP
En 180,01,15,maximum enrollment: 15 students,advanced hum,16,SP
En 182,01,18,maximum enrollment: 18 students,advanced hum,16,SP
En/H 193,01,15,maximum enrollment: 15 students,advanced hum,16,SP
H  120,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,advanced hum,16,SP
Law/PS/H 148B,01,30,Law/PS/H 148a is a prerequisite // maximum enrollment: 30  students,advanced hum,16,SP
HPS/H 160A,01,15,maximum enrollment: 15 students,advanced hum,16,SP
HPS/H 162,01,15,maximum enrollment: 15 students,advanced hum,16,SP
HPS/H 168,01,15,maximum enrollment: 15 students,advanced hum,16,SP
HPS/H 178,01,15,maximum enrollment: 15 students // class will be relocated to SPL  102 for May 11th class session only,advanced hum,16,SP
H  189,01,17,maximum enrollment: 17 students,advanced hum,16,SP
H  192,01,25,maximum enrollment: 25 students,advanced hum,16,SP
HPS103,01,,,advanced hum,16,SP
HPS/Pl 124,01,18,maximum enrollment: 18 students,advanced hum,16,SP
HPS/Pl 134,01,,,advanced hum,16,SP
HPS/Pl 138,01,15,open by lottery only; see link on the REGIS home page to enter by  February 22nd // maximum enrollment: 15 students,advanced hum,16,SP
Hum/H 002,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,16,SP
Hum/H 008A,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,16,SP
Hum/H 009B,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section // Section 1 Letter grades only,frosh hum,16,SP
Hum/H 009C,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,16,SP
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,16,SP
Hum/En 021,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,16,SP
Hum/En 024,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,16,SP
Hum/En 025,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,16,SP
Hum/En 030,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,16,SP
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,16,SP
Hum/F 050,02,34,Attendance at the first class meeting is required. // Maximum  enrollment: 17 students per section,frosh hum,16,SP
Hum114C,01,20,maximum enrollment: 20 students,advanced hum,16,SP
L/Hum 152B,01,15,maximum enrollment: 15 students,advanced hum,16,SP
Hum174,01,,,advanced hum,16,SP
Mu 139,01,20,maximum enrollment: 20 students,advanced hum,16,SP
En 102,01,15,maximum enrollment: 15 students,advanced hum,17,FA
En 133,01,20,maximum enrollment: 20 students,advanced hum,17,FA
En 139,01,15,meets TR 10:30-noon in 117 Dab // graded Letter with the option to  Pass-Fail // maximum enrollment: 15 students,advanced hum,17,FA
En/F 160B,01,20,open by lottery only; see link on the REGIS home page to enter by  May 24th // maximum enrollment: 20 students,advanced hum,17,FA
H  127,01,15,maximum enrollment: 15 students,advanced hum,17,FA
H  135,01,15,maximum enrollment: 15 students,advanced hum,17,FA
H  136,01,15,maximum enrollment: 15 students,advanced hum,17,FA
H  139,01,15,co-taught with L 139 // maximum enrollment: 15 students,advanced hum,17,FA
H/L 142,01,15,maximum enrollment: 15 students,advanced hum,17,FA
HPS/H 166,01,15,maximum enrollment: 15 students,advanced hum,17,FA
H/HPS 185,01,15,maximum enrollment: 15 students,advanced hum,17,FA
HPS103,01,,,advanced hum,17,FA
HPS/Pl/CS 110,01,15,maximum enrollment: 15 students,advanced hum,17,FA
HPS/Pl 120,01,15,maximum enrollment: 15 students,advanced hum,17,FA
Hum/H 009B,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,17,FA
Hum/H 009C,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,17,FA
Hum/H 010,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,17,FA
Hum/H 015,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,17,FA
Hum/H/HPS 018,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,17,FA
Hum/En 020,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,17,FA
Hum/En 030,01,18,attendance at first class is required // maximum enrollment: 18  students // class closed to continuing students until term start,frosh hum,17,FA
Hum/En 038,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,17,FA
Hum/Pl 041,01,15,attendance at first class is required // maximum enrollment: 15  students //class closed to continuing students until term start,frosh hum,17,FA
Hum/Pl 042,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start,frosh hum,17,FA
Hum114A,01,,,advanced hum,17,FA
Mu 137,01,20,maximum enrollment: 20 students,advanced hum,17,FA
En 113B,01,15,maximum enrollment: 15 students,advanced hum,17,WI
En 127,01,16,open by lottery; see link on the REGIS home page to enter by  November 15th // maximum enrollment: 16 students,advanced hum,17,WI
En 140,01,15,maximum enrollment: 15 students,advanced hum,17,WI
En 190,01,18,maximum enrollment: 18 students,advanced hum,17,WI
En/H 193,01,15,maximum enrollment: 15 students,advanced hum,17,WI
H  108A,01,25,maximum enrollment: 25 students,advanced hum,17,WI
H  131,01,20,maximum enrollment: 20 students,advanced hum,17,WI
H  144,01,14,maximum enrollment: 14 students,advanced hum,17,WI
H  145,01,14,maximum enrollment: 14 students,advanced hum,17,WI
Law/PS/H 148A,01,30,maximum enrollment: 30 students //  Writing Intensive Course,advanced hum,17,WI
HPS/H/Pl 157,01,15,maximum enrollment: 15 students,advanced hum,17,WI
HPS/H 169,01,15,maximum enrollment: 15 students,advanced hum,17,WI
HPS/H 170,01,15,maximum enrollment: 15 students,advanced hum,17,WI
HPS103,01,,,advanced hum,17,WI
Pl/HPS 183,01,15,maximum enrollment: 15 students,advanced hum,17,WI
HPS/Pl 188,01,15,maximum enrollment: 15 students,advanced hum,17,WI
Hum/H 005,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,17,WI
Hum/H 008B,01,15,Attendance at the first class meeting is required.  // maximum  enrollment: 15 students,frosh hum,17,WI
Hum/H 009B,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section // Section 1: Letter grades only  for non-frosh,frosh hum,17,WI
Hum/H 010,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,17,WI
Hum/En 020,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,17,WI
Hum/En 026,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,17,WI
Hum/En 030,01,18,Attendance at the first class meeting is required. // maximum  enrollment: 18 students,frosh hum,17,WI
Hum/Pl 040,02,30,Attendance at the first class meeting is required.  // maximum  enrollment: 15 students per section,frosh hum,17,WI
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,17,WI
Hum105A,01,15,maximum enrollment: 15 students between Hum105a/L 105a,advanced hum,17,WI
Hum114B,01,,,advanced hum,17,WI
Hum119,01,15,maximum enrollment: 15 students,advanced hum,17,WI
Mu 138,01,20,maximum enrollment: 20 students,advanced hum,17,WI
En 106,01,18,maximum enrollment: 18 students,advanced hum,17,SP
En 183,01,20,maximum enrollment: 20 students // class will meet in BCK 115 on  5/10/18 and 5/31/18,advanced hum,17,SP
H  108B,01,25,maximum enrollment: 25 students,advanced hum,17,SP
H  125,01,15,maximum enrollment: 15 students,advanced hum,17,SP
H  129,01,17,maximum enrollment: 17 students,advanced hum,17,SP
H  132,01,20,maximum enrollment: 20 students,advanced hum,17,SP
Law/PS/H 148B,01,30,Law/PS/H 148a is a prerequisite // maximum enrollment: 30  students,advanced hum,17,SP
HPS/H 160,01,15,maximum enrollment: 15 students,advanced hum,17,SP
HPS/H 170,01,15,maximum enrollment: 15 students,advanced hum,17,SP
HPS103,01,,,advanced hum,17,SP
HPS/Pl 122,01,15,maximum enrollment: 15 students,advanced hum,17,SP
HPS/Pl 128,01,15,maximum enrollment: 15 students,advanced hum,17,SP
HPS/Pl 136,01,15,open by lottery only; see link on the REGIS home page to enter by  February 21st // maximum enrollment: 15 students,advanced hum,17,SP
HPS/Pl 138,01,15,open by lottery only; see link on the REGIS home page to enter by  February 21st // maximum enrollment: 15 students,advanced hum,17,SP
Hum/H 008B,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,17,SP
Hum/H 009C,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,17,SP
Hum/H 016,01,17,Attendance at the first class meeting is required. // Maximum  enrollment: 17 students,frosh hum,17,SP
Hum/En 022,02,36,Attendance at the first class meeting is required. // Maximum  enrollment: 18 students per section,frosh hum,17,SP
Hum/En 023,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,17,SP
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section,frosh hum,17,SP
Hum/F 050,02,34,Attendance at the first class meeting is required. // Maximum  enrollment: 17 students per section //class closed for online  registration - see instructor,frosh hum,17,SP
Hum114C,01,20,maximum enrollment: 20 students,advanced hum,17,SP
Hum119,01,15,maximum enrollment: 15 students,advanced hum,17,SP
L/Hum 152A,01,15,maximum enrollment: 15 students,advanced hum,17,SP
Hum174,01,,,advanced hum,17,SP
Mu 139,01,20,maximum enrollment: 20 students,advanced hum,17,SP
Pl 100,01,15,maximum enrollment: 15 students,advanced hum,17,SP
Pl 102,01,15,maximum enrollment: 15 students,advanced hum,17,SP
En 102,01,15,maximum enrollment: 15 students,advanced hum,18,FA
En 128,01,20,open by lottery only; see link on the REGIS home page to enter by  May 23rd // maximum enrollment: 20 students,advanced hum,18,FA
En 141,01,15,maximum enrollment: 15 students,advanced hum,18,FA
En/F 161,01,17,open by lottery only; see link on the REGIS home page to enter by  May 23rd // maximum enrollment: 17 students,advanced hum,18,FA
H  111,01,25,maximum enrollment: 25 students,advanced hum,18,FA
H  113,01,20,maximum enrollment: 20 students,advanced hum,18,FA
H  125,01,15,maximum enrollment: 15 students,advanced hum,18,FA
H  131,01,20,maximum enrollment: 20 students,advanced hum,18,FA
H  150,01,20,maximum enrollment: 20 students,advanced hum,18,FA
HPS103,01,,,advanced hum,18,FA
HPS/Pl 123,01,15,maximum enrollment: 15 students,advanced hum,18,FA
HPS/Pl 124,01,15,maximum enrollment: 15 students,advanced hum,18,FA
HPS/Pl 136,01,15,open by lottery only; see link on the REGIS home page to enter by  May 23rd // maximum enrollment: 15 students,advanced hum,18,FA
Hum/H 001,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start,frosh hum,18,FA
Hum/H 005,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start,frosh hum,18,FA
Hum/H 010,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum/H 011,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum/En 020,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum/En 026,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum/En 029,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum/En 039,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum/Pl 040,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum/Pl 043,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum/F 050,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,18,FA
Hum114A,01,,,advanced hum,18,FA
Mu 140,01,20,maximum enrollment: 20 students,advanced hum,18,FA
En 107,01,15,maximum enrollment: 15 students,advanced hum,18,WI
En 113A,01,18,maximum enrollment: 18 students,advanced hum,18,WI
En 142,01,15,maximum enrollment: 15 students,advanced hum,18,WI
En 150,01,15,maximum enrollment: 15 students,advanced hum,18,WI
En/H 193,01,15,maximum enrollment: 15 students,advanced hum,18,WI
H  114,01,20,maximum enrollment: 20 students,advanced hum,18,WI
H  137,01,15,maximum enrollment: 15 students,advanced hum,18,WI
H  138,01,15,maximum enrollment: 15 students,advanced hum,18,WI
Law/PS/H 148A,01,30,maximum enrollment: 30 students //  Writing Intensive Course,advanced hum,18,WI
HPS/H 166,01,15,maximum enrollment: 15 students,advanced hum,18,WI
HPS103,01,,,advanced hum,18,WI
HPS/Pl 122,01,15,maximum enrollment: 15 students,advanced hum,18,WI
HPS/Pl 138,01,15,open by lottery; see link on the REGIS home page to enter by Nov  21st // maximum enrollment: 15 students,advanced hum,18,WI
Hum/H 009B,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,18,WI
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,18,WI
Hum/En 020,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,18,WI
Hum/En 021,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,18,WI
Hum/En 024,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,18,WI
Hum/En 033,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,18,WI
Hum/Pl 040,02,30,Attendance at the first class meeting is required.  // maximum  enrollment: 15 students per section,frosh hum,18,WI
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // maximum  enrollment: 15 students per section,frosh hum,18,WI
Hum/Pl 043,01,15,Attendance at the first class meeting is required. // maximum  enrollment: 15 students,frosh hum,18,WI
Hum105B,01,15,maximum enrollment: 15 students between L 105b and Hum 105b,advanced hum,18,WI
Hum114B,01,,,advanced hum,18,WI
Mu 138,01,20,maximum enrollment: 20 students,advanced hum,18,WI
Pl/CNS/NB/Bi/Ps y 161,01,20,maximum enrollment: 20 students,advanced hum,18,WI
En 110,01,18,maximum enrollment: 18 students,advanced hum,18,SP
En 135,01,20,maximum enrollment: 20 students,advanced hum,18,SP
En 180,01,20,maximum enrollment: 20 students,advanced hum,18,SP
H  132,01,20,maximum enrollment: 20 students,advanced hum,18,SP
H  135,01,15,maximum enrollment: 15 students,advanced hum,18,SP
Law/PS/H 148B,01,30,Law/PS/H 148a is a prerequisite // maximum enrollment: 30  students,advanced hum,18,SP
H  151,01,15,maximum enrollment: 15 students,advanced hum,18,SP
HPS/H 160,01,15,maximum enrollment: 15 students,advanced hum,18,SP
HPS/H 162,01,15,maximum enrollment: 15 students,advanced hum,18,SP
HPS/H 168,01,15,maximum enrollment: 15 students,advanced hum,18,SP
H/HPS 186,01,15,maximum enrollment: 15 students // class will meet in B127 GTL on  4/11/19,advanced hum,18,SP
H/L 191,01,15,maximum enrollment: 15 students,advanced hum,18,SP
HPS103,01,15,maximum enrollment: 15 students,advanced hum,18,SP
HPS/Pl/CS 110,01,15,maximum enrollment: 15 students // class will meet in KRK B136 on  4/11/19,advanced hum,18,SP
HPS/Pl 120,01,15,maximum enrollment: 15 students,advanced hum,18,SP
HPS/Pl 125,01,15,maximum enrollment: 15 students,advanced hum,18,SP
Hum/H 003,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,18,SP
Hum/H 008A,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,18,SP
Hum/H 009B,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,18,SP
Hum/H 009C,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,18,SP
Hum/H 011,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,18,SP
Hum/H/HPS 018,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,18,SP
Hum/En 021,01,18,Attendance at the first class meeting is required. // Maximum  enrollment: 18 students,frosh hum,18,SP
Hum/En 023,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,18,SP
Hum/Pl 041,02,30,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students per section // Sec 1- letter grades only,frosh hum,18,SP
Hum/Pl 044,01,15,Attendance at the first class meeting is required. // Maximum  enrollment: 15 students,frosh hum,18,SP
Hum114C,01,20,maximum enrollment: 20 students,advanced hum,18,SP
L/Hum 152B,01,15,maximum enrollment: 15 students,advanced hum,18,SP
Hum174,01,20,maximum enrollment: 20 students,advanced hum,18,SP
Mu 139,01,20,maximum enrollment: 20 students,advanced hum,18,SP
En/VC 108,01,20,maximum enrollment: 20 students,advanced hum,19,FA
En 142,01,15,maximum enrollment: 15 students,advanced hum,19,FA
En 180,01,20,maximum enrollment: 20 students,advanced hum,19,FA
En 183,01,20,maximum enrollment: 20 students,advanced hum,19,FA
En/H 193,01,15,"maximum enrollment: 15 students // class will meet in Watson 104  on Tuesday, 10/1/19",advanced hum,19,FA
H  133,01,20,maximum enrollment: 20 students,advanced hum,19,FA
H  135,01,15,"maximum enrollment: 15 students // Class will not meet 10/1 or  10/3 but will hold the first class meeting on Friday, 10/4 at 10:30am.",advanced hum,19,FA
H  136,01,15,maximum enrollment: 15 students,advanced hum,19,FA
H/L 142,01,15,maximum enrollment: 15 students,advanced hum,19,FA
H  150,01,15,maximum enrollment: 15 students,advanced hum,19,FA
H  152,01,20,maximum enrollment: 20 students,advanced hum,19,FA
H  161,01,15,maximum enrollment: 15 students,advanced hum,19,FA
HPS/H 180,01,15,maximum enrollment: 15 students,advanced hum,19,FA
HPS103,01,,,advanced hum,19,FA
HPS/Pl 120,01,15,"maximum enrollment: 15 students // class will meet in BCK 121 on  Tuesday, 10/1/19",advanced hum,19,FA
HPS/Pl 123,01,15,maximum enrollment: 15 students,advanced hum,19,FA
HPS/Pl 136,01,15,open by lottery only; see link on the REGIS home page to enter by  May 22nd // maximum enrollment: 15 students,advanced hum,19,FA
Hum/H 001,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start,frosh hum,19,FA
Hum/H 003,01,15,attendance at first class is required  // maximum enrollment: 15  students // class closed to continuing students until term start //  class will relocate on 10/22/19 to Brennen Conf Room in CSS,frosh hum,19,FA
Hum/H 005,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,19,FA
Hum/H 009B,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,19,FA
Hum/H 011,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,19,FA
Hum/En 020,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,19,FA
Hum/En 038,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,19,FA
Hum/Pl 040,02,30,attendance at first class is required // maximum enrollment: 15  students per section // class closed to continuing students until term start,frosh hum,19,FA
Hum/Pl 041,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,19,FA
Hum/Pl 043,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,19,FA
Hum/VC 049,01,15,attendance at first class is required // maximum enrollment: 15  students // class closed to continuing students until term start,frosh hum,19,FA
Hum114A,01,20,maximum enrollment: 20 students (between L 114a and Hum 114a),advanced hum,19,FA
Hum119,01,,,advanced hum,19,FA
Mu 137,01,20,maximum enrollment: 20 students,advanced hum,19,FA
L/VC 109,01,15,maximum enrollment: 15 students,advanced hum,19,FA
VC 170,01,20,maximum enrollment: 20 students,advanced hum,19,FA
En 109,01,15,maximum enrollment: 15 students,advanced hum,19,WI
